900,The Game: Penetrating the Secret Society of Pickup Artists,3.74,en-US,464,20529,It Books,Horror,47
902,The Westing Game,4.02,eng,182,142121,Puffin,Children's,21
903,The Egypt Game,3.83,eng,215,30231,Turtleback Books,Thriller,13
929,Memoirs of a Geisha,4.11,eng,503,280309,Vintage Books USA,Science Fiction,49
930,Memoirs of a Geisha,4.11,eng,434,1301083,Random House Large Print Publishing,Children's,21
931,Memoirs of a Geisha,4.11,en-US,497,2122,Vintage,Thriller,10
932,Memoirs of a Geisha: A Portrait of the Film,4.08,eng,144,145,Newmarket Press,Western,36
933,Memoirs of a Geisha,4.11,eng,497,4189,Vintage,Horror,27
935,Geisha of Gion,3.93,eng,334,1556,Pocket Books,Romance,40
941,Love As A Foreign Language #5,3.44,eng,58,9,Oni Press,Mystery,13
944,Jungle Love,3.41,eng,95,59,Cambridge University Press,Biography,45
955,The 5 Love Languages / The 5 Love Languages Journal,4.7,eng,0,22,Moody Publishers,Mystery,40
960,Angels & Demons (Robert Langdon  #1),3.89,eng,736,2418736,Pocket Books,Science Fiction,25
965,Ángeles y demonios (Robert Langdon  #1),3.89,spa,508,196,Umbriel,Biography,50
966,Angeles & Demonios,3.89,spa,18,65,FonoLibro,Fantasy,39
968,The Da Vinci Code (Robert Langdon  #2),3.84,eng,489,1679706,Anchor,Self-help,18
969,The Da Vinci Code,3.84,eng,467,1120,Broadway Books,Mystery,41
972,Da Vinci Code (Robert Langdon  #2),3.84,fre,744,377,Pocket,Children's,45
975,Deception Point,3.71,eng,736,4919,Pocket Books,Science Fiction,19
977,Deception Point,3.71,eng,585,3353,Corgi Books,Dystopian,16
980,Deception Point,3.71,eng,448,61,Bantam Press,Mystery,11
987,A Killing Rain (Louis Kincaid  #6),4.04,eng,383,456,Pinnacle,Memoir,17
998,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,4.03,eng,258,61760,Gallery Books,Fantasy,14
1005,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,4.18,eng,320,88897,Tarcherperigee,Fantasy,23
1007,Think and Grow Rich,4.18,eng,368,48,High Roads Media,Dystopian,45
1014,Pragmatic Version Control: Using Subversion (The Pragmatic Starter Kit Series),3.58,eng,256,173,Pragmatic Bookshelf,Fantasy,37
1022,Read My Lips: Sexual Subversion and the End of Gender,3.95,en-US,288,253,Firebrand Books,Non-fiction,30
1032,Trump: The Art of the Deal,3.66,en-US,384,12748,Ballantine Books,Young Adult,14
1052,The Richest Man in Babylon,4.26,eng,194,76451,Berkley Books,Self-help,19
1053,The Richest Man in Babylon,4.26,eng,4,86,Recorded Books  Inc.,Mystery,33
1059,Shibumi,4.21,eng,480,9498,Broadway Books,Thriller,44
1067,1776,4.07,eng,386,166916,Simon  Schuster,Fantasy,49
1068,1776,4.22,eng,192,1299,Penguin Books,Non-fiction,35
1073,The Crescent Obscured: The United States and the Muslim World  1776-1815,3.62,eng,284,31,University of Chicago Press,Historical Fiction,47
1078,The Good Earth (House of Earth  #1),3.98,eng,418,200744,Howard Publishing Co,Romance,34
1090,Purpose Driven Life - For Commuters: What on Earth Am I Here For?,3.93,eng,5,26,Zondervan,Thriller,30
1097,Fast Food Nation: The Dark Side of the All-American Meal,3.74,eng,399,190039,Harper Perennial,Dystopian,42
1099,Fast Food Nation: What The All-American Meal is Doing to the World,3.74,eng,384,811,Penguin Books,Historical Fiction,29
1103,Snow Flower and the Secret Fan,4.07,eng,269,297533,Random House,Science Fiction,21
1110,The Broker,3.78,eng,422,72361,Delta,Thriller,11
1111,The Power Broker: Robert Moses and the Fall of New York,4.51,eng,1344,11208,Vintage,Thriller,39
1117,The Power Broker: A Novel (Christian Gillette  #3),3.75,eng,320,28,Ballantine Books,Western,50
1120,Body For Life: 12 Weeks to Mental and Physical Strength,3.74,en-US,201,3877,HarperCollins Publishers  Inc.,Horror,15
1121,Body for Life for Women: A Woman's Plan for Physical and Mental Transformation,3.65,en-US,288,401,Rodale Books,Western,39
1123,Eating for Life: Your Guide to Great Health  Fat Loss and Increased Energy!,3.95,eng,405,814,High Point Media,Science Fiction,14
1130,The Warren Buffett Way,4.13,en-US,245,228,John Wiley & Sons,Science Fiction,18
1138,The Warren Buffett CEO: Secrets from the Berkshire Hathaway Managers,4.07,eng,432,39,Wiley,Fantasy,31
1164,Monkey Business: True Story of the Scopes Trial,3.15,eng,368,26,B Books,Thriller,50
1167,Junie B. Jones and a Little Monkey Business (Junie B. Jones  #2),3.99,en-US,68,11178,Random House Books for Young Readers,Mystery,40
1169,Monkey Business,3.67,eng,392,3379,Red Dress Ink,Science Fiction,32
1171,Liar's Poker,4.15,eng,256,22843,Penguin Books,Memoir,13
1177,Liar's Poker: A Harry Garnish Mystery,3.31,eng,214,13,Walker & Company,Biography,17
1188,Risotto: 30 Simply Delicious Vegetarian Recipes from an Italian Kitchen,4.08,eng,64,8,Ryland Peters & Small,Science Fiction,42
1191,Giada's Family Dinners,3.96,eng,256,14103,Clarkson Potter,Dystopian,40
1192,Everyday Italian: 125 Simple and Delicious Recipes,3.95,eng,256,40125,Clarkson Potter,Science Fiction,20
1193,Everyday Pasta,4.09,eng,240,8822,Clarkson Potter,Historical Fiction,25
1196,Tyler's Ultimate: Brilliant Simple Food to Make Any Time,4.09,eng,256,3697,Clarkson Potter,Historical Fiction,13
1197,Tyler Florence's Real Kitchen: An Indespensible Guide for Anybody Who Likes to Cook,4.06,eng,304,1426,Clarkson Potter Publishers,Western,41
1198,Eat This Book: Cooking with Global Fresh Flavors,3.92,eng,287,275,Clarkson Potter Publishers,Self-help,25
1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,3.97,eng,320,628745,William Morrow,Thriller,48
1204,Freakonomics: Un economista políticamente incorrecto explora el lado oculto de lo que nos afecta,3.97,spa,250,193,Ediciones B,Children's,33
1206,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,3.97,en-US,496,98,Harper,Children's,47
1218,The Last Assassin (John Rain  #5),4.27,eng,338,189,Putnam Publishing Group,Biography,20
1226,Life of Pi,3.91,en-US,401,4318,Mariner Books / Harvest Books,Romance,38
1230,L'Histoire de Pi,3.91,fre,448,177,Gallimard,Children's,19
1234,Shadows and Wind: A View of Modern Vietnam,3.49,eng,400,102,Penguin Books,Dystopian,15
1241,A Million Little Pieces,3.65,eng,515,206011,Anchor Books,Children's,11
1242,A Million Little Pieces of Feces,3.56,en-US,256,43,Lulu.com,Historical Fiction,49
1243,A Million Little Lies,3.41,en-US,191,201,William Morrow Paperbacks,Children's,39
1246,The Leadership Challenge,4.05,en-US,458,873,Jossey-Bass,Biography,11
1252,Lincoln on Leadership: Executive Strategies for Tough Times,4.14,eng,193,5354,Business Plus,Biography,47
1255,Leadership in Organizations,3.68,en-GB,542,55,Prentice Hall,Science Fiction,28
1265,Leadership,3.72,eng,397,1820,Little  Brown,Western,16
1274,Men Are from Mars  Women Are from Venus,3.55,eng,368,132062,Harper Paperbacks,Dystopian,31
1276,Mars and Venus Book of Days: 365 Inspriations to Enrich Your Relationships,3.62,en-US,368,18,Harper,Young Adult,49
1281,Men Are from Mars  Women Are from Venus,3.55,eng,2,43,HarperAudio,Dystopian,46
1290,How to Succeed with Women,3.76,en-US,320,82,Prentice Hall Press,Horror,31
1295,The Clan of the Cave Bear (Earth's Children  #1),4.05,eng,512,184418,Bantam,Science Fiction,39
1296,The Clan of the Cave Bear (Earth's Children  #1),4.05,eng,468,495,Crown Publishing Group,Western,17
1301,Moneyball: The Art of Winning an Unfair Game,4.26,eng,317,85094,W. W. Norton  Company,Romance,35
1302,Juiced Official Strategy Guide,0,eng,112,0,BradyGames,Mystery,45
1303,The 48 Laws of Power,4.18,eng,452,60946,Penguin (Business),Horror,12
1305,Gates of Fire,4.42,eng,392,21934,Bantam,Horror,50
1307,Fire Sea (The Death Gate Cycle  #3),4.07,eng,414,16312,Spectra Books,Young Adult,31
1312,The Gate of Fire (Oath Of Empire Book Two),3.58,en-US,721,146,Tor Classics,Self-help,14
1315,The Afghan Campaign,3.96,eng,354,3002,Doubleday Books,Historical Fiction,41
1317,Tides of War,3.9,eng,448,3422,Bantam,Dystopian,12
1318,Last of the Amazons,3.76,eng,400,2138,Bantam,Horror,18
1319,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,4,eng,168,53653,Warner Books,Biography,36
1320,Gita on the Green,3.78,en-US,176,14,Continuum,Children's,37
1322,Blood Stripes: The Grunt's View of the War in Iraq,3.91,eng,340,85,Stackpole Books,Romance,19
1326,Phaedrus and Letters VII and VIII,4.1,en-US,160,226,Penguin Classics,Thriller,46
1327,Phaedrus,3.92,eng,128,29,Oxford University Press  USA,Biography,31
1328,Phaedrus,3.92,eng,176,236,Penguin Classics,Non-fiction,41
1334,Lysis/Phaedrus/Symposium: Plato on Homosexuality,4.47,eng,157,14,Prometheus Books,Biography,28
1337,Enthusiasm and Divine Madness,4.5,eng,125,26,St. Augustines Press,Self-help,25
1338,On Love: Lysis/Symposium/Phaedrus/Alcibiades/Selections from Republic & Laws,4.06,eng,272,154,Hackett Publishing Company  Inc.,Mystery,23
1342,Gorgias/Phaedrus (Agora),4.35,eng,233,18,Cornell University Press,Dystopian,31
1351,Statesman,3.85,eng,128,28,Hackett Publishing Company  Inc.,Memoir,28
1354,Gorgias,3.95,en-GB,208,8186,Penguin Classics,Young Adult,42
1362,The Histories,3.99,eng,716,34727,Penguin Books,Horror,31
1363,The Histories,3.99,eng,622,227,Penguin Classics,Children's,28
1364,The History (Great Minds),3.99,en-US,613,2,Prometheus Books,Young Adult,29
1365,The Histories,3.99,eng,772,271,Oxford University Press,Horror,39
1366,The Histories,3.99,en-US,653,143,Penguin Classics,Fantasy,20
1367,The Histories,3.99,en-US,464,40,W.W. Norton & Company,Thriller,13
1368,The Histories,3.99,en-US,816,132,Everyman's Library 234,Non-fiction,10
1369,The History,3.99,en-US,710,36,University of Chicago Press,Science Fiction,30
1371,The Iliad,3.86,eng,683,288792,Penguin Classics,Science Fiction,12
1373,Iliad,3.86,en-US,574,1058,Hackett Publishing Company  Inc.,Self-help,44
1374,The Iliad,3.86,en-US,588,692,Farrar  Straus and Giroux,Memoir,13
1375,The Iliad/The Odyssey,4.04,eng,1556,54939,Penguin Classics,Children's,40
1376,The Iliad,3.86,eng,462,1919,Penguin Classics,Memoir,14
1377,The Iliad,3.86,en-US,312,158,Signet Classics,Mystery,29
1378,The Essential Iliad,3.86,en-US,216,212,Hackett Publishing Company  Inc.,Romance,50
1381,The Odyssey,3.76,eng,541,760871,Penguin Classics,Children's,14
1382,The Odyssey,3.76,eng,515,1713,Farrar  Straus and Giroux,Science Fiction,41
1383,The Odyssey,3.76,eng,374,1131,Harper Perennial,Mystery,49
1384,The Odyssey,3.76,eng,324,2543,Penguin Classics,Biography,46
1387,The Odyssey,3.76,eng,304,262,Signet Classics,Dystopian,15
1391,Aeneid: Selections from Books 1  2  4  6  10  12,4.35,eng,161,69,Bolchazy-Carducci Publishers,Mystery,17
1402,Eclogues. Georgics. Aeneid: Books 1-6,4.22,mul,607,414,Harvard University Press,Young Adult,24
1403,City Eclogue,4.13,eng,136,67,Atelos Press,Mystery,30
1405,The Eclogues and The Georgics,3.8,eng,180,259,Oxford University Press,Children's,29
1408,Paul Kirk's Championship Barbecue Sauces: 175 Make-Your-Own Sauces  Marinades  Dry Rubs  Wet Rubs  Mops and Salsas,3.94,eng,272,55,Harvard Common Press,Historical Fiction,22
1417,The Complete Pelican Shakespeare,4.5,eng,1808,578,Viking,Fantasy,39
1419,The Complete Works,4.5,eng,1248,62,Gramercy,Western,11
1420,Hamlet,4.02,eng,289,609271,Cambridge University Press,Science Fiction,47
1423,The Compleat Works of Wllm Shkspr (abridged),4.44,eng,137,8159,Applause Books,Dystopian,43
1424,The Pilgrimage: A Contemporary Quest for Ancient Wisdom,3.64,en-US,272,888,HarperOne,Dystopian,25
1425,The Valkyries,3.31,en-US,212,1204,HarperOne,Science Fiction,35
1426,Warrior of the Light,3.7,en-US,142,22662,HarperOne,Young Adult,48
1427,The Zahir,3.57,eng,336,58917,HarperOne,Fantasy,24
1428,By the River Piedra I Sat Down and Wept,3.57,eng,208,70760,HarperOne,Dystopian,39
1429,The Fifth Mountain,3.62,en-US,256,1415,HarperOne,Self-help,14
1431,Veronika Decides to Die,3.7,eng,210,132064,Harper Perennial,Young Adult,24
1433,Hamlet,4.02,eng,148,1658,Penguin Books,Non-fiction,33
1437,Cliffs Notes on Shakespeare's Hamlet,3.69,en-US,129,65,Cliffs Notes,Biography,18
1438,Shakespeare's Hamlet,4.02,eng,240,102,Cliffs Notes,Self-help,43
1439,Hamlet's Mill: An Essay Investigating the Origins of Human Knowledge and Its Transmission Through Myth,4.29,eng,450,489,Nonpareil Books,Dystopian,46
1440,History of the Peloponnesian War: Bk. 1-2,4.32,mul,496,208,Harvard University Press,Biography,43
1441,On Justice  Power and Human Nature: Selections from The History of the Peloponnesian War,3.72,eng,172,610,Hackett Publishing Company  Inc.,Western,45
1444,History of the Peloponnesian War: Bk. 5-6,4.35,mul,400,38,Harvard University Press,Historical Fiction,30
1445,The Peloponnesian War,3.9,eng,530,154,Hackett Publishing Company  Inc.,Thriller,45
1449,The Peloponnesian War: A New Translation  Backgrounds  Interpretations,3.9,eng,554,24,W. W. Norton & Company,Dystopian,26
1459,History of the Peloponnesian War  Bk. 7-8,4.29,eng,480,35,Harvard University Press,Historical Fiction,42
1461,Thucydides  Book 6 Commentary,4.5,eng,34,2,Bryn Mawr Commentaries,Self-help,27
1462,Euripides I: Alcestis / The Medea / The Heracleidae / Hippolytus,4.03,eng,221,4483,University of Chicago Press,Thriller,38
1463,Euripides V: Electra / The Phoenician Women / The Bacchae,4.21,eng,228,3334,University of Chicago Press,Romance,41
1465,Euripides IV: Rhesus / The Suppliant Women / Orestes / Iphigenia in Aulis,4.21,eng,307,560,University of Chicago Press,Non-fiction,50
1466,Grief Lessons: Four Plays by Euripides,4.4,eng,312,679,New York Review of Books,Western,38
1467,Ten Plays,4.17,en-US,432,1464,Bantam Classics,Biography,15
1468,Euripides III: Hecuba / Andromache / The Trojan Women / Ion (Complete Greek Tragedies  #7),4,eng,255,541,University of Chicago Press,Thriller,48
1470,Euripides II: The Cyclops / Heracles / Iphigenia in Tauris / Helen,4.31,eng,264,790,University of Chicago Press,Western,21
1473,Medea and Other Plays,4.03,eng,206,9197,Penguin Books,Biography,16
1474,Cyclops / Alcestis / Medea,4.23,mul,432,61,Loeb Classical Library,Children's,22
1475,Medea,3.87,grc,431,201,Cambridge University Press,Mystery,15
1476,The Bacchae and Other Plays,4.14,eng,360,164,Penguin Classics,Non-fiction,35
1479,Bakkhai,3.88,eng,160,154,Oxford University Press  USA,Memoir,32
1480,Plays 1: Medea/The Phoenician Women/Bacchae,3.78,eng,192,9,Bloomsbury Methuen Drama,Memoir,32
1486,The Trojan Women and Hippolytus,3.63,eng,64,34,Dover Publications,Dystopian,43
1488,The Bacchae of Euripides: A Communion Rite,3.86,eng,128,116,W. W. Norton  Company,Western,10
1489,Orestes and Other Plays,4.1,eng,282,158,Oxford University Press,Western,15
1491,Children of Heracles / Hippolytus / Andromache / Hecuba,4.26,mul,528,27,Loeb Classical Library,Non-fiction,27
1494,Alcestis,3.83,eng,142,1950,Oxford University Press  USA,Dystopian,19
1495,Suppliant Women / Electra / Heracles,4.47,mul,464,30,Loeb Classical Library,Biography,10
1499,Medea,3.87,eng,116,367,Oxford University Press  USA,Western,34
1504,Euripides: Medea,4.04,eng,160,23,Bristol Classical Press,Memoir,34
1506,CliffsNotes on Euripides' Medea and Electra,4.2,eng,69,5,Cliffs Notes,Science Fiction,18
1509,Trojan Women / Iphigenia Among the Taurians / Ion,4.03,mul,528,29,Loeb Classical Library,Western,14
1510,Helen / Phoenician Women / Orestes,4.07,mul,605,25,Loeb Classical Library,Non-fiction,50
1511,Euripides: Iphigenia at Aulis (Companions to Greek & Roman Tragedy),4.03,eng,144,12,Bristol Classical Press,Science Fiction,19
1515,The Complete Greek Tragedies  Volume 3: Euripides,4.43,eng,672,46,University of Chicago Press,Fantasy,11
1516,Aeschylus I: Oresteia (Agamemnon  The Libation Bearers  The Eumenides),4.02,en-US,171,712,University of Chicago Press,Fantasy,17
1517,Aeschylus II: The Suppliant Maidens  The Persians  Seven against Thebes  and Prometheus Bound (The Complete Greek Tragedies),4.1,eng,188,389,University of Chicago Press,Non-fiction,43
1518,The Oresteia,4.02,eng,304,77,Oxford University Press  USA,Self-help,26
1519,The Oresteia: Agamemnon  The Libation Bearers  The Eumenides,4.02,eng,335,28726,Penguin Classics,Horror,19
1521,Oresteia,4.02,eng,224,303,Hackett Publishing Company  Inc.,Historical Fiction,35
1523,Prometheus Bound and Other Plays,4.1,eng,160,4303,Penguin Books,Science Fiction,26
1525,The Oresteia,4.02,en-US,208,215,Farrar  Straus and Giroux,Fantasy,28
1526,Aeschylus  1: The Oresteia: Agamemnon/The Libation Bearers/The Eumenides,4.02,eng,178,12,University of Pennsylvania Press,Thriller,44
1527,The Complete Greek Tragedies  Volume 1: Aeschylus,4.1,eng,358,74,University of Chicago Press,Children's,23
1529,Aeschylus: The Oresteia (A Student Guide: Landmarks of World Literature),4.03,eng,95,31,Cambridge University Press,Western,23
1530,The Oresteia: Agamemnon  Choephoroe & Eumenides (Everyman's Library  No. 260),4.02,eng,127,63,Everyman's Library,Thriller,21
1531,Aeschylus 2: The Persians/Seven Against Thebes/The Suppliants/Prometheus Bound,4.1,en-GB,232,12,University of Pennsylvania Press,Romance,31
1532,The Oresteia Trilogy: Agamemnon/The Libation-Bearers/The Furies,4.02,eng,151,89,Dover Publications,Western,12
1533,The Suppliant Maidens/The Persians/Seven against Thebes/Prometheus Bound,4.1,eng,208,1,Kessinger Publishing,Thriller,15
1536,Sophocles II: Ajax/Women of Trachis/Electra/Philoctetes (Complete Greek Tragedies 4),4.14,eng,254,5032,University of Chicago Press,Romance,41
1537,The Oedipus Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone,3.97,eng,288,553,Plume,Mystery,30
1538,The Complete Plays,4.27,eng,420,2883,New American Library,Western,21
1540,The Oedipus Cycle: Oedipus Rex  Oedipus at Colonus  Antigone,3.97,eng,259,45589,Mariner Books,Self-help,50
1542,The Three Theban Plays: Antigone  Oedipus the King  Oedipus at Colonus,3.97,eng,430,2979,Penguin Books,Self-help,25
1546,Theban Plays,3.97,en-US,304,109,Hackett Publishing Company  Inc.,Horror,22
1547,The Theban Plays (Everyman's Library  #93),3.97,en-US,223,52,Alfred A. Knopf,Fantasy,27
1548,Electra and Other Plays,4.14,eng,218,135,Penguin,Western,39
1549,Antigone; Oedipus the Kingn; Electra,3.94,eng,178,13358,Oxford University Press,Thriller,39
1554,Oedipus Rex  (The Theban Plays  #1),3.7,eng,75,141555,Prestwick House - (Literary Touchstone Classic),Historical Fiction,14
1555,The Oedipus Plays of Sophocles,3.97,eng,390,8,Signet Books (NY),Dystopian,37
1558,Oedipus Rex (Greek and Latin Classics),3.7,grc,214,218,Cambridge University Press,Memoir,28
1559,Oedipus the King,3.7,eng,144,740,Simon  Schuster,Self-help,14
1560,Four Plays: The Clouds/The Birds/Lysistrata/The Frogs,4.06,eng,624,6086,Plume,Western,16
1561,Three Plays by Aristophanes: Lysistrata/Women at the Thesmophoria/Assemblywomen,3.94,eng,256,96,Routledge,Mystery,34
1562,The Complete Plays,4.21,eng,577,1998,Bantam Classics,Thriller,23
1563,Aristophanes 1: The Acharnians/Peace/Celebrating Ladies/Wealth,3.83,eng,336,4,University of Pennsylvania Press,Horror,12
